RUN	STRATEGY_PLACEMENT	STRATEGY_REALLOCATION	SCHEDULE_ID	DOMAIN_SIZES_SET 	 Migrations	Overload Mig.	avg. srv. count	cpu violations	cpu accumulation	min. servers	max. servers	slot count	avg. srv. utilization	initial placement duration	runtime
0	bestFitDemand	None	30814	1 	 0.000000 	 0.000000 	 7.587126 	 6.000000 	 152368 	 0 	 15 	 3435 	 26.625801 	 2 	 136013
0	worstFit	None	30020	1 	 0.000000 	 0.000000 	 11.561328 	 0.000000 	 113517 	 0 	 22 	 3659 	 19.204688 	 3 	 95051
0	worstFit	None	31407	1 	 0.000000 	 0.000000 	 12.169030 	 0.000000 	 713811 	 0 	 21 	 23144 	 18.981409 	 3 	 570454
0	worstFitDemand	None	30301	2 	 0.000000 	 0.000000 	 24.299221 	 0.000000 	 463291 	 0 	 57 	 14718 	 17.056628 	 3 	 181736
0	worstFit	None	30021	1 	 0.000000 	 0.000000 	 9.835722 	 0.000000 	 107469 	 0 	 19 	 3565 	 18.176978 	 3 	 108641
0	bestFitDemand	None	31218	1 	 0.000000 	 0.000000 	 2.782666 	 9.000000 	 165510 	 0 	 8 	 4358 	 24.931203 	 3 	 468617
0	worstFit	None	31200	1 	 0.000000 	 0.000000 	 3.208570 	 0.000000 	 153902 	 0 	 9 	 5154 	 19.110227 	 3 	 480202
0	bestFitDemand	None	30815	1 	 0.000000 	 0.000000 	 7.557768 	 14.000000 	 159512 	 0 	 13 	 3569 	 29.072940 	 3 	 141533
0	worstFit	None	30022	1 	 0.000000 	 0.000000 	 12.674351 	 0.000000 	 115004 	 0 	 24 	 3981 	 18.764950 	 3 	 94204
0	worstFit	None	30615	1 	 0.000000 	 0.000000 	 11.327226 	 0.000000 	 653813 	 0 	 20 	 17153 	 22.921044 	 3 	 454458
0	worstFit	None	30023	1 	 0.000000 	 0.000000 	 9.369683 	 0.000000 	 97979 	 0 	 18 	 3510 	 16.786549 	 3 	 112548
0	bestFitDemand	None	30816	1 	 0.000000 	 0.000000 	 8.479351 	 26.000000 	 123223 	 0 	 15 	 3534 	 22.170606 	 2 	 125101
0	worstFit	None	30024	1 	 0.000000 	 0.000000 	 10.886299 	 0.000000 	 105942 	 0 	 19 	 3554 	 19.158880 	 3 	 97983
0	worstFitDemand	None	30302	2 	 0.000000 	 0.000000 	 19.868753 	 0.000000 	 495565 	 0 	 55 	 15966 	 16.144830 	 3 	 241080
0	worstFit	None	31408	1 	 0.000000 	 0.000000 	 13.228371 	 0.000000 	 779354 	 0 	 27 	 24793 	 20.049754 	 3 	 562263
